15,22.5596,1766230055
15,22.7460,1766230056
37,23.9022,1766230057
15,22.7582,1766230057
21,23.1494,1766230058
15,22.8789,1766230058
37,23.8092,1766230059
15,22.7132,1766230059
15,22.7276,1766230060
21,23.1696,1766230061
37,23.9618,1766230061
15,22.7378,1766230061
15,22.5851,1766230062
37,23.7157,1766230063
15,22.5880,1766230063
21,23.0253,1766230064
15,22.7171,1766230064
37,23.7244,1766230065
15,22.6657,1766230065
15,22.8689,1766230066
21,23.2242,1766230067
37,23.5108,1766230067
15,22.8332,1766230067
15,22.7064,1766230068
37,23.4580,1766230069
15,22.6916,1766230069
21,23.1302,1766230070
15,22.5575,1766230070
37,23.3129,1766230071
15,22.3989,1766230071
15,22.6178,1766230072
21,22.9306,1766230073
37,23.4558,1766230073
15,22.4960,1766230073
15,22.6702,1766230074
37,23.3996,1766230075
15,22.7295,1766230075
21,23.1276,1766230076
15,22.7937,1766230076
37,23.3956,1766230077
15,22.8306,1766230077
15,22.8368,1766230078
21,23.3053,1766230079
37,23.5209,1766230079
15,22.9532,1766230079
15,23.1094,1766230080
37,23.3973,1766230081
15,23.1121,1766230081
21,23.5312,1766230082
15,22.9838,1766230082
37,23.1645,1766230083
15,22.8899,1766230083
15,22.9541,1766230084
21,23.5985,1766230085
37,23.1351,1766230085
15,22.8780,1766230085
15,22.6854,1766230086
37,23.0121,1766230087
15,22.5870,1766230087
21,23.4600,1766230088
15,22.4371,1766230088
37,22.8473,1766230089
15,22.3047,1766230089
15,22.3997,1766230090
21,23.6307,1766230091
37,22.9267,1766230091
15,22.3305,1766230091
15,22.1124,1766230092
37,23.1027,1766230093
15,21.9790,1766230093
21,23.4072,1766230094
15,22.1026,1766230094
37,23.1547,1766230095
15,21.9947,1766230095
15,22.1089,1766230096
21,23.5657,1766230097
37,23.2680,1766230097
15,22.0539,1766230097
15,22.0259,1766230098
37,23.2592,1766230099
15,22.0835,1766230099
21,23.3984,1766230100
15,21.8626,1766230100
37,23.3060,1766230101
15,21.6869,1766230101
15,21.7621,1766230102
21,23.4226,1766230103
37,23.2677,1766230103
15,21.6652,1766230103
15,21.4829,1766230104
37,23.1748,1766230105
15,21.2927,1766230105
21,23.4551,1766230106
15,21.1519,1766230106
37,23.2030,1766230107
15,21.1343,1766230107
15,21.1033,1766230108
21,23.6265,1766230109
37,23.1810,1766230109
15,20.8635,1766230109
15,20.8338,1766230110
37,23.1755,1766230111
15,20.9639,1766230111
21,23.7765,1766230112
15,21.0160,1766230112
37,23.2579,1766230113
15,21.0079,1766230113
15,21.0225,1766230114
21,23.8045,1766230115
37,23.2600,1766230115
15,20.8752,1766230115
15,20.7114,1766230116
37,23.4827,1766230117
15,20.8816,1766230117
21,23.8007,1766230118
15,20.8315,1766230118
37,23.2801,1766230119
15,20.9585,1766230119
15,20.9894,1766230120
21,23.9022,1766230121
37,23.0805,1766230121
15,20.8345,1766230121
15,20.7369,1766230122
37,23.2851,1766230123
15,20.6582,1766230123
21,23.8092,1766230124
15,20.4839,1766230124
37,23.1429,1766230125
15,20.4434,1766230125
15,20.4228,1766230126
21,23.9618,1766230127
37,22.9392,1766230127
15,20.5625,1766230127
15,20.6796,1766230128
37,23.0485,1766230129
15,20.9196,1766230129
21,23.7157,1766230130
15,21.1670,1766230130
37,22.9532,1766230131
15,21.3140,1766230131
15,21.2354,1766230132
21,23.7244,1766230133
37,23.0903,1766230133
15,21.2317,1766230133
15,21.3153,1766230134
37,22.9559,1766230135
15,21.4990,1766230135
21,23.5108,1766230136
15,21.5651,1766230136
37,22.7129,1766230137
15,21.6172,1766230137
15,21.4708,1766230138
21,23.4580,1766230139
37,22.5116,1766230139
15,21.4181,1766230139
15,21.4891,1766230140
37,22.2620,1766230141
15,21.3710,1766230141
21,23.3129,1766230142
15,21.2423,1766230142
37,22.3108,1766230143
15,21.3387,1766230143
15,21.1156,1766230144
21,23.4558,1766230145
37,22.3958,1766230145
15,20.9022,1766230145
15,21.1461,1766230146
37,22.3328,1766230147
15,21.0170,1766230147
21,23.3996,1766230148
15,21.0353,1766230148
37,22.1215,1766230149
15,21.1679,1766230149
15,21.1159,1766230150
21,23.3956,1766230151
37,21.9655,1766230151
15,21.3152,1766230151
15,21.3849,1766230152
37,21.8054,1766230153
15,21.1405,1766230153
21,23.5209,1766230154
15,20.9962,1766230154
37,21.6226,1766230155
15,20.8411,1766230155
15,20.6107,1766230156
21,23.3973,1766230157
37,21.8698,1766230157
15,20.6940,1766230157
15,20.4446,1766230158
37,21.9034,1766230159
15,20.6470,1766230159
21,23.1645,1766230160
15,20.8932,1766230160
37,22.1148,1766230161
15,20.8895,1766230161
15,20.7399,1766230162
21,23.1351,1766230163
37,22.2613,1766230163
15,20.6092,1766230163
15,20.4685,1766230164
37,22.2086,1766230165
15,20.3529,1766230165
21,23.0121,1766230166
15,20.5211,1766230166
37,22.4579,1766230167
15,20.5683,1766230167
15,20.5109,1766230168
21,22.8473,1766230169
37,22.6538,1766230169
15,20.6125,1766230169
15,20.6650,1766230170
37,22.6040,1766230171
15,20.7442,1766230171
21,22.9267,1766230172
15,20.5189,1766230172
37,22.4389,1766230173
15,20.5026,1766230173
15,20.5348,1766230174
21,23.1027,1766230175
37,22.4386,1766230175
15,20.5709,1766230175
15,20.6270,1766230176
37,22.5264,1766230177
15,20.4400,1766230177
21,23.1547,1766230178
15,20.5798,1766230178
37,22.5059,1766230179
15,20.5450,1766230179
15,20.4138,1766230180
21,23.2680,1766230181
37,22.5596,1766230181
15,20.3710,1766230181
15,20.5366,1766230182
37,22.7460,1766230183
15,20.3538,1766230183
21,23.2592,1766230184
15,20.1647,1766230184
37,22.7582,1766230185
15,20.2779,1766230185
15,20.2263,1766230186
21,23.3060,1766230187
37,22.8789,1766230187
15,20.4722,1766230187
15,20.2922,1766230188
37,22.7132,1766230189
15,20.2655,1766230189
21,23.2677,1766230190
15,20.4534,1766230190
37,22.7276,1766230191
15,20.5524,1766230191
15,20.3838,1766230192
21,23.1748,1766230193
37,22.7378,1766230193
15,20.5279,1766230193
15,20.6629,1766230194
37,22.5851,1766230195
15,20.5799,1766230195
21,23.2030,1766230196
15,20.7724,1766230196
37,22.5880,1766230197
15,20.8292,1766230197
15,20.9872,1766230198
21,23.1810,1766230199
37,22.7171,1766230199
15,20.8367,1766230199
15,20.7439,1766230200
37,22.6657,1766230201
15,20.8091,1766230201
21,23.1755,1766230202
15,20.7796,1766230202
37,22.8689,1766230203
15,20.6367,1766230203
15,20.5538,1766230204
21,23.2579,1766230205
37,22.8332,1766230205
15,20.6996,1766230205
15,20.6196,1766230206
37,22.7064,1766230207
15,20.8156,1766230207
21,23.2600,1766230208
15,20.7811,1766230208
37,22.6916,1766230209
15,20.7472,1766230209
15,20.9439,1766230210
21,23.4827,1766230211
37,22.5575,1766230211
15,21.0025,1766230211
15,21.0373,1766230212
37,22.3989,1766230213
15,21.2588,1766230213
21,23.2801,1766230214
15,21.4515,1766230214
37,22.6178,1766230215
15,21.2275,1766230215
15,21.3449,1766230216
21,23.0805,1766230217
37,22.4960,1766230217
15,21.4846,1766230217
15,21.6713,1766230218
37,22.6702,1766230219
15,21.7359,1766230219
21,23.2851,1766230220
15,21.5807,1766230220
37,22.7295,1766230221
15,21.6055,1766230221
15,21.6073,1766230222
21,23.1429,1766230223
37,22.7937,1766230223
15,21.5155,1766230223
15,21.5219,1766230224
37,22.8306,1766230225
15,21.4495,1766230225
21,22.9392,1766230226
15,21.5435,1766230226
37,22.8368,1766230227
15,21.5805,1766230227
15,21.7319,1766230228
21,23.0485,1766230229
37,22.9532,1766230229
15,21.7990,1766230229
15,21.8087,1766230230
37,23.1094,1766230231
15,21.9542,1766230231
21,22.9532,1766230232
15,22.0208,1766230232
37,23.1121,1766230233
15,21.9720,1766230233
15,21.7347,1766230234
21,23.0903,1766230235
37,22.9838,1766230235
15,21.7834,1766230235
15,21.9192,1766230236
37,22.8899,1766230237
15,21.6995,1766230237
21,22.9559,1766230238
15,21.8441,1766230238
37,22.9541,1766230239
15,21.8872,1766230239
15,22.0819,1766230240
21,22.7129,1766230241
37,22.8780,1766230241
15,21.9313,1766230241
15,21.8290,1766230242
37,22.6854,1766230243
15,22.0214,1766230243
21,22.5116,1766230244
15,21.9847,1766230244
37,22.5870,1766230245
15,21.7391,1766230245
15,21.8976,1766230246
21,22.2620,1766230247
37,22.4371,1766230247
15,21.7244,1766230247
15,21.9733,1766230248
37,22.3047,1766230249
15,22.1274,1766230249
21,22.3108,1766230250
15,21.9879,1766230250
37,22.3997,1766230251
15,21.9163,1766230251
15,22.0110,1766230252
21,22.3958,1766230253
37,22.3305,1766230253
15,22.0640,1766230253
15,21.9419,1766230254
37,22.1124,1766230255
15,22.0141,1766230255
21,22.3328,1766230256
15,22.2300,1766230256
37,21.9790,1766230257
15,22.3786,1766230257
15,22.3455,1766230258
21,22.1215,1766230259
37,22.1026,1766230259
15,22.5873,1766230259
15,22.4810,1766230260
37,21.9947,1766230261
15,22.5873,1766230261
21,21.9655,1766230262
15,22.5066,1766230262
37,22.1089,1766230263
15,22.5210,1766230263
15,22.3472,1766230264
21,21.8054,1766230265
37,22.0539,1766230265
15,22.3171,1766230265
15,22.1264,1766230266
37,22.0259,1766230267
15,22.2958,1766230267
21,21.6226,1766230268
15,22.3021,1766230268
37,22.0835,1766230269
15,22.4323,1766230269
15,22.4864,1766230270
21,21.8698,1766230271
37,21.8626,1766230271
15,22.6769,1766230271
15,22.5363,1766230272
37,21.6869,1766230273
15,22.3714,1766230273
21,21.9034,1766230274
15,22.2896,1766230274
37,21.7621,1766230275
15,22.3518,1766230275
15,22.4955,1766230276
21,22.1148,1766230277
37,21.6652,1766230277
15,22.4306,1766230277
15,22.6315,1766230278
37,21.4829,1766230279
15,22.4130,1766230279
21,22.2613,1766230280
15,22.2625,1766230280
37,21.2927,1766230281
15,22.3598,1766230281
15,22.3644,1766230282
21,22.2086,1766230283
37,21.1519,1766230283
15,22.4579,1766230283
15,22.2745,1766230284
37,21.1343,1766230285
15,22.1185,1766230285
21,22.4579,1766230286
15,22.3327,1766230286
37,21.1033,1766230287
15,22.0904,1766230287
15,21.9858,1766230288
21,22.6538,1766230289
37,20.8635,1766230289
15,21.8433,1766230289
15,21.9426,1766230290
37,20.8338,1766230291
15,21.9270,1766230291
21,22.6040,1766230292
15,21.6821,1766230292
37,20.9639,1766230293
15,21.4417,1766230293
15,21.6559,1766230294
21,22.4389,1766230295
37,21.0160,1766230295
15,21.4114,1766230295
15,21.1893,1766230296
37,21.0079,1766230297
15,21.2833,1766230297
21,22.4386,1766230298
15,21.3977,1766230298
37,21.0225,1766230299
15,21.6170,1766230299
15,21.8119,1766230300
21,22.5264,1766230301
37,20.8752,1766230301
15,21.9962,1766230301
15,22.1714,1766230302
37,20.7114,1766230303
15,22.1771,1766230303
21,22.5059,1766230304
15,22.2895,1766230304
37,20.8816,1766230305
15,22.4873,1766230305
15,22.6920,1766230306
21,22.5596,1766230307
37,20.8315,1766230307
15,22.8349,1766230307
15,22.7653,1766230308
37,20.9585,1766230309
15,22.9848,1766230309
21,22.7460,1766230310
15,22.8304,1766230310
37,20.9894,1766230311
15,22.9413,1766230311
15,22.7396,1766230312
21,22.7582,1766230313
37,20.8345,1766230313
15,22.6806,1766230313
15,22.4793,1766230314
37,20.7369,1766230315
15,22.2656,1766230315
21,22.8789,1766230316
15,22.2760,1766230316
37,20.6582,1766230317
15,22.5228,1766230317
15,22.3499,1766230318
21,22.7132,1766230319
37,20.4839,1766230319
15,22.3730,1766230319
15,22.4492,1766230320
37,20.4434,1766230321
15,22.6904,1766230321
21,22.7276,1766230322
15,22.4955,1766230322
37,20.4228,1766230323
15,22.5405,1766230323
15,22.7457,1766230324
21,22.7378,1766230325
37,20.5625,1766230325
15,22.8629,1766230325
15,22.6425,1766230326
37,20.6796,1766230327
15,22.8450,1766230327
21,22.5851,1766230328
15,22.9189,1766230328
37,20.9196,1766230329
15,23.0483,1766230329
15,22.8190,1766230330
21,22.5880,1766230331
37,21.1670,1766230331
15,22.7615,1766230331
15,22.6422,1766230332
37,21.3140,1766230333
15,22.4014,1766230333
21,22.7171,1766230334
15,22.6504,1766230334
37,21.2354,1766230335
15,22.8000,1766230335
15,22.6036,1766230336
21,22.6657,1766230337
37,21.2317,1766230337
15,22.6736,1766230337
15,22.8550,1766230338
37,21.3153,1766230339
15,23.0058,1766230339
21,22.8689,1766230340
15,23.2007,1766230340
37,21.4990,1766230341
15,23.3472,1766230341
15,23.3897,1766230342
21,22.8332,1766230343
37,21.5651,1766230343
15,23.1772,1766230343
15,23.3472,1766230344
37,21.6172,1766230345
15,23.5787,1766230345
21,22.7064,1766230346
15,23.7361,1766230346
37,21.4708,1766230347
15,23.9324,1766230347
15,24.0098,1766230348
21,22.6916,1766230349
37,21.4181,1766230349
15,24.0661,1766230349
15,23.9469,1766230350
37,21.4891,1766230351
15,23.9892,1766230351
21,22.5575,1766230352
15,24.1519,1766230352
37,21.3710,1766230353
15,24.1104,1766230353
15,24.0905,1766230354
21,22.3989,1766230355
37,21.2423,1766230355
15,23.9719,1766230355
15,23.7310,1766230356
37,21.3387,1766230357
15,23.7178,1766230357
21,22.6178,1766230358
15,23.4865,1766230358
37,21.1156,1766230359
15,23.3930,1766230359
15,23.4312,1766230360
21,22.4960,1766230361
37,20.9022,1766230361
15,23.4757,1766230361
15,23.7124,1766230362
37,21.1461,1766230363
15,23.5770,1766230363
21,22.6702,1766230364
15,23.7711,1766230364
37,21.0170,1766230365
15,23.7671,1766230365
15,23.8809,1766230366
21,22.7295,1766230367
37,21.0353,1766230367
15,23.6783,1766230367
15,23.6172,1766230368
37,21.1679,1766230369
15,23.5865,1766230369
21,22.7937,1766230370
15,23.4206,1766230370
37,21.1159,1766230371
15,23.5148,1766230371
15,23.5729,1766230372
21,22.8306,1766230373
37,21.3152,1766230373
15,23.6444,1766230373
15,23.7554,1766230374
37,21.3849,1766230375
15,23.8776,1766230375
21,22.8368,1766230376
15,23.9354,1766230376
37,21.1405,1766230377
15,23.9542,1766230377
15,23.7133,1766230378
21,22.9532,1766230379
37,20.9962,1766230379
15,23.5812,1766230379
15,23.6937,1766230380
37,20.8411,1766230381
15,23.6312,1766230381
21,23.1094,1766230382
15,23.4154,1766230382
37,20.6107,1766230383
15,23.5514,1766230383
15,23.6861,1766230384
21,23.1121,1766230385
37,20.6940,1766230385
15,23.8594,1766230385
15,24.0762,1766230386
37,20.4446,1766230387
15,24.2688,1766230387
21,22.9838,1766230388
15,24.3619,1766230388
37,20.6470,1766230389
15,24.3232,1766230389
15,24.1684,1766230390
21,22.8899,1766230391
37,20.8932,1766230391
15,24.1070,1766230391
15,23.8699,1766230392
37,20.8895,1766230393
15,23.6806,1766230393
21,22.9541,1766230394
15,23.8609,1766230394
37,20.7399,1766230395
15,23.7140,1766230395
15,23.6376,1766230396
21,22.8780,1766230397
37,20.6092,1766230397
15,23.6615,1766230397
15,23.8436,1766230398
37,20.4685,1766230399
15,23.6353,1766230399
21,22.6854,1766230400
15,23.8228,1766230400
37,20.3529,1766230401
15,23.9721,1766230401
15,23.8918,1766230402
21,22.5870,1766230403
37,20.5211,1766230403
15,24.0534,1766230403
15,24.0068,1766230404
37,20.5683,1766230405
15,23.8861,1766230405
21,22.4371,1766230406
15,23.7289,1766230406
37,20.5109,1766230407
15,23.5740,1766230407
15,23.5811,1766230408
21,22.3047,1766230409
37,20.6125,1766230409
15,23.5007,1766230409
15,23.2656,1766230410
37,20.6650,1766230411
15,23.5100,1766230411
21,22.3997,1766230412
15,23.5978,1766230412
37,20.7442,1766230413
15,23.7379,1766230413
15,23.5495,1766230414
21,22.3305,1766230415
37,20.5189,1766230415
15,23.4070,1766230415
15,23.3307,1766230416
37,20.5026,1766230417
15,23.3643,1766230417
21,22.1124,1766230418
